Copyright 1986-2018 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2018.2 (win64) Build 2258646 Thu Jun 14 20:03:12 MDT 2018
| Date         : Sat Feb  9 00:22:38 2019
| Host         : PCPHESEBE02 running 64-bit Service Pack 1  (build 7601)
| Command      : report_high_fanout_nets -file fanout.txt -max_nets 200
| Design       : wrapper
| Device       : xcvu9p
------------------------------------------------------------------------------------

High Fan-out Nets Information

1. Summary
----------

+------------------------------------------------------------+--------+-------------+
| Net Name                                                   | Fanout | Driver Type |
+------------------------------------------------------------+--------+-------------+
| muon_cand_19.pt[2]                                         |     89 | FDRE        |
| muon_cand_19.pt[3]                                         |     89 | FDRE        |
| muon_cand_22.pt[3]                                         |     87 | FDRE        |
| muon_cand_22.pt[2]                                         |     86 | FDRE        |
| muon_cand_25.pt[2]                                         |     85 | FDRE        |
| muon_cand_25.pt[3]                                         |     85 | FDRE        |
| muon_cand_20.pt[3]                                         |     84 | FDRE        |
| muon_cand_23.pt[3]                                         |     84 | FDRE        |
| muon_cand_31.pt[2]                                         |     84 | FDRE        |
| muon_cand_31.pt[3]                                         |     84 | FDRE        |
| muon_cand_18.pt[2]                                         |     82 | FDRE        |
| muon_cand_18.pt[3]                                         |     82 | FDRE        |
| muon_cand_20.pt[2]                                         |     82 | FDRE        |
| muon_cand_23.pt[2]                                         |     81 | FDRE        |
| muon_cand_24.pt[2]                                         |     81 | FDRE        |
| muon_cand_24.pt[3]                                         |     81 | FDRE        |
| muon_cand_30.pt[3]                                         |     77 | FDRE        |
| muon_cand_21.pt[3]                                         |     76 | FDRE        |
| muon_cand_30.pt[2]                                         |     76 | FDRE        |
| muon_cand_28.pt[3]                                         |     75 | FDRE        |
| muon_cand_21.pt[2]                                         |     74 | FDRE        |
| muon_cand_0.pt[3]                                          |     73 | FDRE        |
| muon_cand_28.pt[2]                                         |     71 | FDRE        |
| muon_cand_29.pt[2]                                         |     69 | FDRE        |
| muon_cand_29.pt[3]                                         |     69 | FDRE        |
| muon_cand_16.pt[2]                                         |     67 | FDRE        |
| muon_cand_16.pt[3]                                         |     67 | FDRE        |
| muon_cand_0.pt[2]                                          |     66 | FDRE        |
| muon_cand_26.pt[3]                                         |     66 | FDRE        |
| muon_cand_26.pt[2]                                         |     63 | FDRE        |
| muon_cand_13.pt[3]                                         |     59 | FDRE        |
| muon_cand_5.pt[2]                                          |     59 | FDRE        |
| muon_cand_5.pt[3]                                          |     59 | FDRE        |
| muon_cand_4.pt[3]                                          |     58 | FDRE        |
| muon_cand_1.pt[3]                                          |     57 | FDRE        |
| muon_cand_13.pt[2]                                         |     57 | FDRE        |
| muon_cand_17.pt[3]                                         |     57 | FDRE        |
| muon_cand_28.pt[0]                                         |     57 | FDRE        |
| muon_cand_28.pt[1]                                         |     57 | FDRE        |
| muon_cand_8.pt[3]                                          |     57 | FDRE        |
| muon_cand_1.pt[2]                                          |     56 | FDRE        |
| muon_cand_17.pt[2]                                         |     56 | FDRE        |
| muon_cand_19.pt[0]                                         |     56 | FDRE        |
| muon_cand_19.pt[1]                                         |     56 | FDRE        |
| muon_cand_22.pt[0]                                         |     56 | FDRE        |
| muon_cand_22.pt[1]                                         |     56 | FDRE        |
| muon_cand_27.pt[3]                                         |     56 | FDRE        |
| muon_cand_7.pt[2]                                          |     56 | FDRE        |
